period_end,period_year,period_month,period_label,period_short,hoofdberoepsgroep,beroepsgroep,beroep,vacatures,source_file
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Verantwoordelijke tuin- en groenaanleg en -onderhoud,10,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,"Medische, paramedische en verzorgende beroepen",Paramedici,Ergotherapeut,1,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Onbekend,Onbekend,Onbekend,3,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Accountants,Accountant,94,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Accountants,Assistent accountancy,119,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Accountants,Credit collector,0,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Managementassistent,53,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Onthaalmedewerker,21,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Polyvalent administratief medewerker,684,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Technisch-administratief medewerker,248,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Business analist,10,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Business en financial controller,38,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Compliance officer,1,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Mediabuyer,2,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Milieucoördinator,19,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Preventieadviseur,54,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Projectmanager business,18,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Controleurs en inspecteurs,Technisch inspecteur industrie,2,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,HR-experts,Payroll advisor,26,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,HR-experts,Personeelsmedewerker,56,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,HR-experts,Verantwoordelijke werving en opleiding,45,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Data engineer,9,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Data manager,2,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Data scientist,2,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Game-ontwikkelaar,4,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,ICT architect,0,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Integratie expert ICT,26,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Netwerk engineer telecom,1,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Netwerkbeheerder,10,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Software analist,8,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Software ontwikkelaar,24,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Support medewerker ICT,21,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Systeembeheerder,9,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Administratief en financieel verantwoordelijke,17,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Algemeen directeur,16,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Facility manager,13,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,HR-manager,32,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Leidinggevende milieuzorg en sanering,1,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Marketingmanager,37,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Sales manager,6,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Verantwoordelijke ICT,4,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Verantwoordelijke aankoop,3,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Aankoper,116,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Accountmanager sales,1,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Business developer,3,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Commercieel medewerker binnendienst,90,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Contactcenter medewerker,160,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Content marketeer,12,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Digital marketeer,5,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Digital sales assistant,21,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Marketing assistent,1,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Productmanager,3,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Sales engineer,76,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Onderzoeksmedewerkers en beleidsexperten,Beleidsdeskundige,29,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Onderzoeksmedewerkers en beleidsexperten,Expert lokale ontwikkeling,35,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Onderzoeksmedewerkers en beleidsexperten,Marktonderzoeker,10,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Onderzoeksmedewerkers en beleidsexperten,Wetenschappelijk onderzoeker,7,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Specialisten kennisbeheer en communicatie,Erfgoedkundige,10,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Specialisten kennisbeheer en communicatie,Journalist-redacteur,2,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Specialisten kennisbeheer en communicatie,Medewerker communicatie,6,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Organisatieondersteunende en kennisberoepen,Specialisten kennisbeheer en communicatie,Social media manager,1,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Pedagogische beroepen,Onderwijzend en leidinggevend personeel in onderwijs,Opleider volwassenen,1,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Pedagogische beroepen,Onderwijzend en leidinggevend personeel in onderwijs,Pedagogisch coördinator,1,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Pedagogische beroepen,Opvoedkundig personeel,Kinderbegeleider baby's en peuters,0,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Pedagogische beroepen,Opvoedkundig personeel,Kinderbegeleider schoolgaande kinderen,1,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Transport- en logistieke beroepen,Bestuurders in het wegtransport,Vrachtwagenbestuurder,468,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Dispatcher goederenvervoer,22,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Dispatcher personenvervoer,5,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Heftruckchauffeur,1,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Koerier besteller,2,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Logistiek verantwoordelijke,50,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Magazijnbeheerder,37,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Magazijnmedewerker,258,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Medewerker internationaal goederenverkeer,3,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Verantwoordelijke logistieke site,3,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Verhuizer,8,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Behandelaar luchtvracht en bagage,2,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Bemanning zeevaart,0,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Havenarbeider,1,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Matroos binnenscheepvaart,0,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Planner goederenbehandeling in de haven,1,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Schipper-stuurman binnenscheepvaart,3,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Spoorwerker,31,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Traffic controller,7,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Vrijetijds- en artistieke beroepen,"Medewerkers bij toerisme, vrije tijd en sport",Eventmanager,1,vacatures_202512_all.xlsx
2025-12-31,2025,12,januari 2025 - december 2025,Dec 2025,Vrijetijds- en artistieke beroepen,Podium- en audiovisuele technici,Beeldopnametechnicus,1,vacatures_202512_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwtechnici,Architect,19,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwtechnici,BIM-expert (Building Information Modeling),6,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwtechnici,Bodemonderzoeker,9,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwtechnici,Bouwkundig tekenaar,146,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwtechnici,Calculator bouw,421,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwtechnici,Energiedeskundige gebouwen,4,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwtechnici,Expert technische controle en keuring bouw,6,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwtechnici,Ingenieur studie en advies bouw,177,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwtechnici,Interieurarchitect interieurvormgever,54,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwtechnici,Landmeter,28,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwtechnici,Landschapsarchitect,4,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwtechnici,Projectleider bouw en openbare werken,518,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwtechnici,Veiligheidscoördinator,44,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwtechnici,Verantwoordelijke onderhoud van gebouwen en infrastructuur,21,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwtechnici,Werfbediende,47,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwtechnici,Werfleider,1074,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,"Aansluiter van waterleidingen, rioleringen en warmtenetten",30,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Asbestverwijderaar,33,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Bekister-betonneerder,164,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Beveiligingstechnicus,51,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Brandertechnicus,29,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Daktimmerman,39,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Dakwerker,644,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Datacommunicatie- en netwerktechnicus,418,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Dekvloerlegger,8,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Elektrotechnisch installateur,108,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Gevelreiniger,9,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Gevelrenoveerder-betonhersteller,36,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Glaswerker,25,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Industrieel isolatiewerker,77,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Installateur elektrotechnische basiscomponenten,7,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Installateur energiemanagementsystemen,102,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Installateur gebouwenautomatisering,3,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Installateur nutsvoorzieningen,76,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Interieurbouwer,224,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Isoleerder ruwbouw en dak,11,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Medewerker ruwbouw,744,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Metselaar,412,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Monteur installatietechnieken,628,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Natuursteenbewerker,10,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Onderhoudsmedewerker gebouwen,81,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Onderhoudsmedewerker wegennet,4,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Onderwaterwerker,2,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Plaatser binnenschrijnwerk,151,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Plaatser buitenschrijnwerk,300,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Plaatser van boven- en ondergrondse leidingen,389,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Plaatser van houten vloerbedekking,19,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Plaatser van soepele vloerbekledingen,14,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Rioollegger,30,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Schilder-decorateur,287,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Schrijnwerker houtbouw,48,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Steigerbouwer,116,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Stukadoor,133,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Technicus hernieuwbare energietechnieken,7,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Technicus installatietechnieken,97,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Vloerder-tegelzetter,144,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Voeger,35,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Bouwvakkers,Wegenwerker,1383,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Machinisten en kraanmannen,Bediener grondverzetmachines,210,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Machinisten en kraanmannen,Bediener machines horizontale boringen,26,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Machinisten en kraanmannen,Bediener machines verticale boringen,8,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Machinisten en kraanmannen,Bediener of medewerker diepfunderingsmachines,1,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Machinisten en kraanmannen,Bediener van betonnerings- en asfalteringsmachines,14,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Machinisten en kraanmannen,Kraanbestuurder,245,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Bouwberoepen,Machinisten en kraanmannen,Torenkraanbediener,21,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Dienstverlenende beroepen,Experts vastgoed,Rentmeester,2,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Dienstverlenende beroepen,Experts vastgoed,Syndicus,0,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Dienstverlenende beroepen,Experts vastgoed,Vastgoedbemiddelaar overdracht,0,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Dienstverlenende beroepen,Experts vastgoed,Vastgoedbemiddelaar verkoop en verhuur,5,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Dienstverlenende beroepen,Experts vastgoed,Vastgoedpromotor,7,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Dienstverlenende beroepen,Juridische dienstverleners,Juridisch medewerker,2,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Dienstverlenende beroepen,Juridische dienstverleners,Jurist,26,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Dienstverlenende beroepen,Medewerkers in finance,Accountmanager in de financiële sector,8,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Dienstverlenende beroepen,Medewerkers in finance,Adviseur kredieten,3,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Dienstverlenende beroepen,Medewerkers in finance,Back-office medewerker in de financiële sector,2,vacatures_202604_all.xlsx
2026-04-30,2026,4,mei 2025 - april 2026,Apr 2026,Dienstverlenende beroepen,Medewerkers in finance,Beheerder verzekeringen,1,vacatures_202604_all.xlsx
