period_end,period_year,period_month,period_label,period_short,hoofdberoepsgroep,beroepsgroep,beroep,vacatures,source_file
2021-12-31,2021,12,december 2021,Dec 2021,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Ruitenwasser,1,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Schoonmaker van ruimten en lokalen,11,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Handels- en verkoopberoepen,Verkooppersoneel,Demonstrateur,0,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Handels- en verkoopberoepen,Verkooppersoneel,"Verhuurder van gereedschappen, transportmiddelen of vrijetijdsmaterieel",2,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Handels- en verkoopberoepen,Verkooppersoneel,Winkelmedewerker,13,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Handels- en verkoopberoepen,Verkooppersoneel,Winkelverkoper,41,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Handels- en verkoopberoepen,Vertegenwoordigers,Vertegenwoordiger B2B,43,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Handels- en verkoopberoepen,Vertegenwoordigers,Vertegenwoordiger B2C,11,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Horecaberoepen,Horecapersoneel,Hulpkok,2,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Horecaberoepen,Horecapersoneel,Kelner,6,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Horecaberoepen,Horecapersoneel,Keukenmedewerker,6,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Horecaberoepen,Horecapersoneel,Kok,2,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Horecaberoepen,Horecapersoneel,Maître d'hôtel,3,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Beoefenaars van ambachten,Ambachtelijk glasbewerker,1,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Beoefenaars van ambachten,Ambachtelijk metaalbewerker,2,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Beoefenaars van ambachten,Decorateur van kunst- en artisanale objecten,2,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Bewerkers van voeding,Slager,4,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Confectie- en lederwerkers,Polyvalent stikster,1,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Industrieel schilder,13,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Productiemedewerker,15,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Productiemedewerker prefabbeton,2,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Productieoperator bouw- en prefabmaterialen,1,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Productieoperator elektrische en elektronische componenten,364,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,"Productieoperator van stortbeton, cement, asfalt en granulaten",10,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Regelaar-afsteller van productie-installaties,1,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Uitvoerder van werken op hoogte,14,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Industriële technici,Expert productieproces en -methodes,7,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Industriële technici,Industrieel elektromecanicien,70,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Industriële technici,Industrieel laborant,1,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Industriële technici,Industrieel onderhoudstechnicus,32,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Industriële technici,Koeltechnicus,45,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Industriële technici,Lifttechnicus,30,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Industriële technici,Medewerker kwaliteitscontrole,3,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Industriële technici,Onderhoudstechnicus waterdistributie en sanering,2,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Industriële technici,Ontwerper industriële automatisering,13,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Industriële technici,Productieplanner,19,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Industriële technici,Regeltechnicus klimatisatie,87,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Industriële technici,Technicus elektro en elektronica,4,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Industriële technici,Technicus elektronische installaties,66,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Industriële technici,Werkvoorbereider,15,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Medewerkers houtindustrie,Machinaal houtbewerker,1,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Medewerkers houtindustrie,Meubelmaker,46,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Medewerkers houtindustrie,Operator CNC-gestuurde houtbewerkingsmachines,1,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Medewerkers houtindustrie,Productieoperator hout,1,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Medewerkers houtindustrie,Werkplaatsschrijnwerker,83,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Monteurs en installateurs elektrotechniek,Bordenbouwer - Elektromonteur machinebouw,18,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Monteurs en installateurs elektrotechniek,Elektrotechnicus,578,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Insteller-omsteller plaatbewerking,2,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Insteller-omsteller verspaning,11,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Machinebouwer,2,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Manueel lasser,54,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Monteur staalconstructies,83,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Operator montage en assemblage,8,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Pijpfitter,15,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Productieoperator metaal,5,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Rigger-monteerder,24,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Specialisten chemie en kunststoffen,Procesoperator chemische industrie,5,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Technisch leidinggevenden,Afdelingsverantwoordelijke productie,2,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Technisch leidinggevenden,Productiemanager,3,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Technisch leidinggevenden,Projectmanager engineering,31,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Technisch leidinggevenden,Teamleader productie,4,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Technisch leidinggevenden,Verantwoordelijke beheer en onderhoud van voertuigen,3,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Technisch leidinggevenden,Verantwoordelijke industrieel onderhoud,8,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Technisch leidinggevenden,Verantwoordelijke kwaliteitscontrole,3,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Tekenaars en vormgevers,"Tekenaar-ontwerper elektriciteit, elektronica",14,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Tekenaars en vormgevers,Tekenaar-ontwerper mechanica,11,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Monteur-demonteur carrosserie,1,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Onderhoudsmecanicien van personenwagens en lichte bedrijfsvoertuigen,1,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Onderhoudsmecanicien van zware bedrijfsvoertuigen,5,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Plaatwerker carrosserie,1,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Spuiter carrosserie,1,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Voer- en werktuigherstellers,"Technicus werf-, landbouw- en hefmachines",9,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Werktuigkundige scheepvaart,3,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Bestuurder van bosexploitatiemachines,3,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker landbouw,1,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker tuin- en groenaanleg en -onderhoud,35,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker tuinbouw,1,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Verantwoordelijke tuin- en groenaanleg en -onderhoud,1,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,"Medische, paramedische en verzorgende beroepen",Medisch personeel,Preventiearts,1,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,"Medische, paramedische en verzorgende beroepen","Verpleegkundigen, vroedvrouwen en zorgpersoneel",Verpleegkundige,3,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,"Medische, paramedische en verzorgende beroepen","Verpleegkundigen, vroedvrouwen en zorgpersoneel",Zorgkundige,1,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Accountants,Accountant,8,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Accountants,Assistent accountancy,10,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Accountants,Credit collector,1,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Managementassistent,6,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Onthaalmedewerker,5,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Polyvalent administratief medewerker,100,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Technisch-administratief medewerker,36,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Business analist,1,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Business en financial controller,4,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Preventieadviseur,6,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Projectmanager business,1,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,HR-experts,Payroll advisor,1,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,HR-experts,Personeelsmedewerker,4,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,HR-experts,Verantwoordelijke werving en opleiding,7,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Integratie expert ICT,6,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Software analist,1,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Software ontwikkelaar,3,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Support medewerker ICT,7,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Systeembeheerder,2,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Administratief en financieel verantwoordelijke,0,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Facility manager,3,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Leidinggevenden,HR-manager,7,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Marketingmanager,4,vacatures_eoy_since_2011_all-15.xlsx
2021-12-31,2021,12,december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Leidinggevenden,"Uitbater sport-, recreatief of toeristisch centrum",1,vacatures_eoy_since_2011_all-15.xlsx
