y,r,p,n1,fr,s1,s2,s3,s4,s5,r1,r2,r3,r4,r5
2012,3000,80000,S,81,72,66.0,62.0,61.0,60.0,0.8888888889,0.8148148148,0.7654320988,0.7530864198,0.7407407407
2012,3000,90000,A,127,120,115.0,112.0,110.0,105.0,0.9448818898,0.905511811,0.8818897638,0.8661417323,0.8267716535
2012,3000,90000,B,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012,3000,90000,C,102,94,85.0,80.0,72.0,69.0,0.9215686275,0.8333333333,0.7843137255,0.7058823529,0.6764705882
2012,3000,90000,D,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012,3000,90000,E,3,3,3.0,2.0,2.0,2.0,1.0,1.0,0.6666666667,0.6666666667,0.6666666667
2012,3000,90000,F,358,328,309.0,288.0,268.0,249.0,0.9162011173,0.8631284916,0.8044692737,0.748603352,0.6955307263
2012,3000,90000,G,394,338,287.0,261.0,250.0,229.0,0.8578680203,0.7284263959,0.6624365482,0.6345177665,0.5812182741
2012,3000,90000,H,37,31,25.0,23.0,21.0,17.0,0.8378378378,0.6756756757,0.6216216216,0.5675675676,0.4594594595
2012,3000,90000,I,201,174,145.0,127.0,111.0,96.0,0.8656716418,0.7213930348,0.631840796,0.552238806,0.4776119403
2012,3000,90000,J,168,127,92.0,66.0,62.0,54.0,0.755952381,0.5476190476,0.3928571429,0.369047619,0.3214285714
2012,3000,90000,K,10,9,8.0,7.0,7.0,7.0,0.9,0.8,0.7,0.7,0.7
2012,3000,90000,L,53,49,43.0,39.0,37.0,33.0,0.9245283019,0.8113207547,0.7358490566,0.6981132075,0.6226415094
2012,3000,90000,M,473,429,398.0,365.0,351.0,332.0,0.9069767442,0.8414376321,0.7716701903,0.7420718816,0.7019027484
2012,3000,90000,N,176,146,130.0,115.0,102.0,100.0,0.8295454545,0.7386363636,0.6534090909,0.5795454545,0.5681818182
2012,3000,90000,O,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012,3000,90000,P,74,66,54.0,50.0,44.0,42.0,0.8918918919,0.7297297297,0.6756756757,0.5945945946,0.5675675676
2012,3000,90000,Q,77,69,57.0,52.0,49.0,43.0,0.8961038961,0.7402597403,0.6753246753,0.6363636364,0.5584415584
2012,3000,90000,R,84,76,67.0,61.0,60.0,55.0,0.9047619048,0.7976190476,0.7261904762,0.7142857143,0.6547619048
2012,3000,90000,S,182,154,141.0,133.0,124.0,119.0,0.8461538462,0.7747252747,0.7307692308,0.6813186813,0.6538461538
2012,4000,,A,31,29,23.0,20.0,19.0,18.0,0.935483871,0.7419354839,0.6451612903,0.6129032258,0.5806451613
2012,4000,,C,223,194,174.0,156.0,146.0,129.0,0.869955157,0.7802690583,0.6995515695,0.6547085202,0.5784753363
2012,4000,,D,13,13,12.0,12.0,9.0,9.0,1.0,0.9230769231,0.9230769231,0.6923076923,0.6923076923
2012,4000,,E,9,7,4.0,4.0,4.0,3.0,0.7777777778,0.4444444444,0.4444444444,0.4444444444,0.3333333333
2012,4000,,F,1357,1236,1098.0,1012.0,927.0,842.0,0.9108327192,0.809137804,0.7457627119,0.6831245394,0.620486367
2012,4000,,G,1387,1220,1074.0,961.0,884.0,796.0,0.8795962509,0.774333093,0.6928622927,0.6373467916,0.5739005047
2012,4000,,H,303,257,222.0,195.0,178.0,158.0,0.8481848185,0.7326732673,0.6435643564,0.5874587459,0.5214521452
2012,4000,,I,680,604,511.0,456.0,414.0,367.0,0.8882352941,0.7514705882,0.6705882353,0.6088235294,0.5397058824
2012,4000,,J,633,553,487.0,449.0,404.0,372.0,0.8736176935,0.7693522907,0.7093206951,0.6382306477,0.5876777251
2012,4000,,K,59,54,49.0,46.0,44.0,42.0,0.9152542373,0.8305084746,0.7796610169,0.7457627119,0.7118644068
2012,4000,,L,230,207,191.0,174.0,165.0,157.0,0.9,0.8304347826,0.7565217391,0.7173913043,0.6826086957
2012,4000,,M,2039,1844,1617.0,1485.0,1389.0,1291.0,0.9043648847,0.7930358019,0.7282981854,0.6812162825,0.6331535066
2012,4000,,N,681,593,521.0,456.0,411.0,367.0,0.8707782673,0.765051395,0.6696035242,0.6035242291,0.5389133627
2012,4000,,O,5,5,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0
2012,4000,,P,141,124,103.0,92.0,87.0,83.0,0.8794326241,0.7304964539,0.6524822695,0.6170212766,0.5886524823
2012,4000,,Q,175,161,143.0,134.0,127.0,122.0,0.92,0.8171428571,0.7657142857,0.7257142857,0.6971428571
2012,4000,,R,247,219,201.0,190.0,173.0,159.0,0.8866396761,0.8137651822,0.7692307692,0.7004048583,0.6437246964
2012,4000,,S,456,409,360.0,333.0,304.0,285.0,0.8969298246,0.7894736842,0.7302631579,0.6666666667,0.625
2012,4000,,T,3,3,1.0,1.0,0.0,0.0,1.0,0.3333333333,0.3333333333,0.0,0.0
2013,2000,10000,A,182,174,169.0,161.0,153.0,146.0,0.956043956,0.9285714286,0.8846153846,0.8406593407,0.8021978022
2013,2000,10000,B,2,2,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5
2013,2000,10000,C,406,367,331.0,308.0,282.0,257.0,0.9039408867,0.815270936,0.7586206897,0.6945812808,0.6330049261
2013,2000,10000,D,4,4,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0
2013,2000,10000,E,13,13,13.0,12.0,10.0,9.0,1.0,1.0,0.9230769231,0.7692307692,0.6923076923
2013,2000,10000,F,1095,1029,963.0,898.0,828.0,773.0,0.9397260274,0.8794520548,0.8200913242,0.7561643836,0.7059360731
2013,2000,10000,G,1740,1539,1363.0,1227.0,1119.0,1037.0,0.8844827586,0.7833333333,0.7051724138,0.6431034483,0.5959770115
2013,2000,10000,H,262,236,212.0,195.0,177.0,154.0,0.9007633588,0.8091603053,0.7442748092,0.6755725191,0.5877862595
2013,2000,10000,I,763,666,589.0,508.0,452.0,393.0,0.872870249,0.7719528178,0.6657929227,0.5923984273,0.5150720839
2013,2000,10000,J,866,698,541.0,471.0,425.0,405.0,0.8060046189,0.6247113164,0.5438799076,0.4907621247,0.4676674365
2013,2000,10000,K,218,206,196.0,188.0,184.0,173.0,0.9449541284,0.8990825688,0.8623853211,0.8440366972,0.7935779817
2013,2000,10000,L,232,219,199.0,180.0,167.0,162.0,0.9439655172,0.8577586207,0.775862069,0.7198275862,0.6982758621
2013,2000,10000,M,1782,1622,1497.0,1403.0,1302.0,1227.0,0.9102132435,0.8400673401,0.7873176207,0.7306397306,0.6885521886
2013,2000,10000,N,709,651,578.0,522.0,489.0,439.0,0.9181946403,0.8152327221,0.736248237,0.6897038082,0.6191819464
2013,2000,10000,O,3,3,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
2013,2000,10000,P,237,212,190.0,171.0,156.0,144.0,0.8945147679,0.8016877637,0.7215189873,0.6582278481,0.6075949367
2013,2000,10000,Q,211,180,159.0,145.0,131.0,120.0,0.8530805687,0.7535545024,0.6872037915,0.6208530806,0.5687203791
2013,2000,10000,R,476,429,395.0,365.0,339.0,319.0,0.9012605042,0.8298319328,0.7668067227,0.7121848739,0.6701680672
2013,2000,10000,S,627,557,498.0,452.0,414.0,386.0,0.8883572568,0.7942583732,0.7208931419,0.6602870813,0.6156299841
2013,2000,10000,X,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,2000,20001,A,94,88,84.0,82.0,79.0,77.0,0.9361702128,0.8936170213,0.8723404255,0.8404255319,0.8191489362
2013,2000,20001,C,196,184,170.0,158.0,145.0,134.0,0.9387755102,0.8673469388,0.806122449,0.7397959184,0.6836734694
2013,2000,20001,D,7,7,6.0,6.0,4.0,2.0,1.0,0.8571428571,0.8571428571,0.5714285714,0.2857142857
2013,2000,20001,E,8,7,7.0,7.0,7.0,7.0,0.875,0.875,0.875,0.875,0.875
2013,2000,20001,F,590,541,491.0,461.0,440.0,422.0,0.9169491525,0.8322033898,0.7813559322,0.7457627119,0.7152542373
2013,2000,20001,G,735,655,573.0,533.0,487.0,439.0,0.8911564626,0.7795918367,0.725170068,0.662585034,0.5972789116
2013,2000,20001,H,127,112,103.0,96.0,90.0,89.0,0.8818897638,0.811023622,0.7559055118,0.7086614173,0.7007874016
2013,2000,20001,I,321,288,258.0,237.0,214.0,194.0,0.8971962617,0.8037383178,0.738317757,0.6666666667,0.6043613707
2013,2000,20001,J,459,400,336.0,308.0,281.0,268.0,0.871459695,0.7320261438,0.6710239651,0.6122004357,0.5838779956
2013,2000,20001,K,111,103,98.0,92.0,92.0,89.0,0.9279279279,0.8828828829,0.8288288288,0.8288288288,0.8018018018
2013,2000,20001,L,119,106,91.0,79.0,73.0,67.0,0.8907563025,0.7647058824,0.6638655462,0.6134453782,0.5630252101
2013,2000,20001,M,1184,1066,960.0,888.0,823.0,775.0,0.9003378378,0.8108108108,0.75,0.6951013514,0.6545608108
2013,2000,20001,N,459,409,376.0,346.0,322.0,293.0,0.8910675381,0.8191721133,0.7538126362,0.7015250545,0.6383442266
2013,2000,20001,O,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013,2000,20001,P,182,166,146.0,137.0,131.0,118.0,0.9120879121,0.8021978022,0.7527472527,0.7197802198,0.6483516484
2013,2000,20001,Q,140,127,111.0,106.0,94.0,89.0,0.9071428571,0.7928571429,0.7571428571,0.6714285714,0.6357142857
2013,2000,20001,R,230,215,205.0,195.0,186.0,168.0,0.9347826087,0.8913043478,0.847826087,0.8086956522,0.7304347826
2013,2000,20001,S,350,320,293.0,269.0,250.0,233.0,0.9142857143,0.8371428571,0.7685714286,0.7142857143,0.6657142857
2013,2000,30000,A,193,181,175.0,171.0,165.0,160.0,0.9378238342,0.9067357513,0.8860103627,0.8549222798,0.829015544
2013,2000,30000,C,285,270,259.0,242.0,232.0,218.0,0.9473684211,0.9087719298,0.849122807,0.8140350877,0.7649122807
2013,2000,30000,D,13,13,13.0,13.0,12.0,11.0,1.0,1.0,1.0,0.9230769231,0.8461538462
2013,2000,30000,E,7,7,7.0,7.0,7.0,6.0,1.0,1.0,1.0,1.0,0.8571428571
2013,2000,30000,F,896,845,798.0,758.0,711.0,677.0,0.9430803571,0.890625,0.8459821429,0.7935267857,0.7555803571
2013,2000,30000,G,931,815,750.0,688.0,629.0,587.0,0.8754027927,0.8055853921,0.738990333,0.6756176155,0.6305048335
2013,2000,30000,H,107,96,87.0,80.0,71.0,65.0,0.8971962617,0.8130841121,0.7476635514,0.6635514019,0.6074766355
2013,2000,30000,I,523,457,399.0,352.0,317.0,290.0,0.8738049713,0.7629063098,0.673040153,0.6061185468,0.5544933078
2013,2000,30000,J,363,281,217.0,198.0,177.0,166.0,0.7741046832,0.5977961433,0.5454545455,0.4876033058,0.4573002755
2013,2000,30000,K,177,170,168.0,165.0,160.0,154.0,0.9604519774,0.9491525424,0.9322033898,0.9039548023,0.8700564972
2013,2000,30000,L,194,177,164.0,157.0,149.0,142.0,0.912371134,0.8453608247,0.8092783505,0.7680412371,0.7319587629
2013,2000,30000,M,834,767,721.0,678.0,640.0,596.0,0.9196642686,0.8645083933,0.8129496403,0.7673860911,0.7146282974
2013,2000,30000,N,461,419,390.0,358.0,338.0,313.0,0.9088937093,0.8459869848,0.7765726681,0.7331887202,0.6789587852
2013,2000,30000,O,5,5,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0
2013,2000,30000,P,130,120,107.0,101.0,93.0,86.0,0.9230769231,0.8230769231,0.7769230769,0.7153846154,0.6615384615
2013,2000,30000,Q,136,127,116.0,109.0,104.0,91.0,0.9338235294,0.8529411765,0.8014705882,0.7647058824,0.6691176471
2013,2000,30000,R,230,210,196.0,187.0,178.0,171.0,0.9130434783,0.852173913,0.8130434783,0.7739130435,0.7434782609
2013,2000,30000,S,421,378,334.0,296.0,282.0,264.0,0.8978622328,0.7933491686,0.703087886,0.6698337292,0.6270783848
2013,2000,40000,A,168,158,153.0,144.0,139.0,132.0,0.9404761905,0.9107142857,0.8571428571,0.8273809524,0.7857142857
2013,2000,40000,B,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013,2000,40000,C,365,345,305.0,290.0,258.0,236.0,0.9452054795,0.8356164384,0.7945205479,0.7068493151,0.6465753425
2013,2000,40000,D,6,6,6.0,5.0,4.0,4.0,1.0,1.0,0.8333333333,0.6666666667,0.6666666667
2013,2000,40000,E,8,7,6.0,5.0,5.0,5.0,0.875,0.75,0.625,0.625,0.625
2013,2000,40000,F,902,834,778.0,735.0,692.0,649.0,0.9246119734,0.8625277162,0.8148558758,0.7671840355,0.7195121951
2013,2000,40000,G,931,841,767.0,704.0,656.0,607.0,0.903329753,0.8238453276,0.7561761547,0.7046186896,0.6519871106
2013,2000,40000,H,152,142,131.0,119.0,106.0,94.0,0.9342105263,0.8618421053,0.7828947368,0.6973684211,0.6184210526
2013,2000,40000,I,509,454,388.0,349.0,306.0,272.0,0.8919449902,0.7622789784,0.6856581532,0.6011787819,0.5343811395
2013,2000,40000,J,518,427,346.0,307.0,280.0,260.0,0.8243243243,0.667953668,0.5926640927,0.5405405405,0.5019305019
2013,2000,40000,K,135,130,124.0,118.0,114.0,109.0,0.962962963,0.9185185185,0.8740740741,0.8444444444,0.8074074074
2013,2000,40000,L,187,164,154.0,141.0,128.0,120.0,0.8770053476,0.8235294118,0.7540106952,0.6844919786,0.6417112299
2013,2000,40000,M,1169,1077,994.0,907.0,836.0,781.0,0.9213002566,0.8502994012,0.7758768178,0.7151411463,0.6680923867
2013,2000,40000,N,483,433,386.0,360.0,340.0,323.0,0.8964803313,0.7991718427,0.7453416149,0.7039337474,0.66873706
2013,2000,40000,O,5,5,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0
2013,2000,40000,P,134,123,111.0,97.0,91.0,85.0,0.9179104478,0.828358209,0.723880597,0.6791044776,0.6343283582
2013,2000,40000,Q,151,135,125.0,111.0,107.0,94.0,0.8940397351,0.8278145695,0.7350993377,0.7086092715,0.6225165563
2013,2000,40000,R,311,287,257.0,234.0,215.0,206.0,0.922829582,0.8263665595,0.7524115756,0.691318328,0.6623794212
2013,2000,40000,S,439,385,343.0,319.0,292.0,271.0,0.8769931663,0.7813211845,0.7266514806,0.6651480638,0.6173120729
2013,2000,70000,A,89,88,88.0,84.0,80.0,76.0,0.9887640449,0.9887640449,0.9438202247,0.8988764045,0.8539325843
2013,2000,70000,B,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013,2000,70000,C,178,165,151.0,142.0,136.0,125.0,0.9269662921,0.8483146067,0.797752809,0.7640449438,0.702247191
2013,2000,70000,D,2,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2013,2000,70000,E,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013,2000,70000,F,427,392,359.0,334.0,310.0,290.0,0.9180327869,0.8407494145,0.7822014052,0.7259953162,0.6791569087
2013,2000,70000,G,590,513,458.0,420.0,386.0,350.0,0.8694915254,0.7762711864,0.7118644068,0.6542372881,0.593220339
2013,2000,70000,H,65,58,52.0,48.0,48.0,42.0,0.8923076923,0.8,0.7384615385,0.7384615385,0.6461538462
2013,2000,70000,I,270,239,204.0,184.0,163.0,138.0,0.8851851852,0.7555555556,0.6814814815,0.6037037037,0.5111111111
2013,2000,70000,J,188,146,126.0,116.0,109.0,101.0,0.7765957447,0.670212766,0.6170212766,0.579787234,0.5372340426
2013,2000,70000,K,91,85,81.0,78.0,75.0,72.0,0.9340659341,0.8901098901,0.8571428571,0.8241758242,0.7912087912
2013,2000,70000,L,69,65,60.0,55.0,53.0,49.0,0.9420289855,0.8695652174,0.7971014493,0.768115942,0.7101449275
2013,2000,70000,M,407,375,348.0,314.0,297.0,279.0,0.9213759214,0.855036855,0.7714987715,0.7297297297,0.6855036855
2013,2000,70000,N,191,180,168.0,151.0,144.0,133.0,0.942408377,0.8795811518,0.7905759162,0.7539267016,0.6963350785
2013,2000,70000,P,69,60,50.0,41.0,40.0,34.0,0.8695652174,0.7246376812,0.5942028986,0.5797101449,0.4927536232
2013,2000,70000,Q,85,78,72.0,66.0,64.0,58.0,0.9176470588,0.8470588235,0.7764705882,0.7529411765,0.6823529412
2013,2000,70000,R,121,110,92.0,84.0,82.0,72.0,0.9090909091,0.7603305785,0.694214876,0.6776859504,0.5950413223
2013,2000,70000,S,270,248,218.0,196.0,182.0,165.0,0.9185185185,0.8074074074,0.7259259259,0.6740740741,0.6111111111
2013,2000,70000,T,2,1,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0
2013,3000,20002,A,80,76,72.0,69.0,68.0,61.0,0.95,0.9,0.8625,0.85,0.7625
2013,3000,20002,B,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013,3000,20002,C,103,94,80.0,76.0,72.0,68.0,0.9126213592,0.7766990291,0.7378640777,0.6990291262,0.6601941748
2013,3000,20002,E,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013,3000,20002,F,267,250,228.0,215.0,199.0,185.0,0.936329588,0.8539325843,0.8052434457,0.7453183521,0.6928838951
2013,3000,20002,G,393,342,300.0,271.0,249.0,231.0,0.8702290076,0.7633587786,0.68956743,0.6335877863,0.5877862595
2013,3000,20002,H,51,43,34.0,31.0,31.0,28.0,0.8431372549,0.6666666667,0.6078431373,0.6078431373,0.5490196078
2013,3000,20002,I,132,120,106.0,99.0,87.0,73.0,0.9090909091,0.803030303,0.75,0.6590909091,0.553030303
2013,3000,20002,J,205,178,145.0,128.0,117.0,110.0,0.8682926829,0.7073170732,0.6243902439,0.5707317073,0.5365853659
2013,3000,20002,K,24,24,22.0,21.0,21.0,20.0,1.0,0.9166666667,0.875,0.875,0.8333333333
2013,3000,20002,L,81,75,69.0,67.0,61.0,54.0,0.9259259259,0.8518518519,0.8271604938,0.7530864198,0.6666666667
2013,3000,20002,M,566,497,459.0,436.0,416.0,392.0,0.8780918728,0.8109540636,0.7703180212,0.7349823322,0.6925795053
2013,3000,20002,N,188,158,139.0,128.0,118.0,113.0,0.8404255319,0.7393617021,0.6808510638,0.6276595745,0.6010638298
2013,3000,20002,O,2,2,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5
2013,3000,20002,P,85,69,57.0,53.0,52.0,51.0,0.8117647059,0.6705882353,0.6235294118,0.6117647059,0.6
2013,3000,20002,Q,80,74,66.0,60.0,59.0,49.0,0.925,0.825,0.75,0.7375,0.6125
2013,3000,20002,R,81,76,67.0,61.0,59.0,54.0,0.9382716049,0.8271604938,0.7530864198,0.7283950617,0.6666666667
2013,3000,20002,S,108,93,84.0,73.0,70.0,67.0,0.8611111111,0.7777777778,0.6759259259,0.6481481481,0.6203703704
2013,3000,50000,A,178,171,166.0,161.0,158.0,152.0,0.9606741573,0.9325842697,0.904494382,0.8876404494,0.8539325843
2013,3000,50000,C,190,175,156.0,145.0,131.0,124.0,0.9210526316,0.8210526316,0.7631578947,0.6894736842,0.6526315789
2013,3000,50000,D,4,4,4.0,4.0,3.0,3.0,1.0,1.0,1.0,0.75,0.75
2013,3000,50000,E,22,18,17.0,16.0,14.0,14.0,0.8181818182,0.7727272727,0.7272727273,0.6363636364,0.6363636364
2013,3000,50000,F,756,673,601.0,554.0,505.0,460.0,0.8902116402,0.794973545,0.7328042328,0.667989418,0.6084656085
2013,3000,50000,G,1237,1038,874.0,778.0,691.0,623.0,0.83912692,0.7065481002,0.6289409863,0.5586095392,0.5036378335
2013,3000,50000,H,118,102,88.0,80.0,73.0,65.0,0.8644067797,0.7457627119,0.6779661017,0.6186440678,0.5508474576
2013,3000,50000,I,573,485,408.0,344.0,290.0,248.0,0.8464223386,0.7120418848,0.6003490401,0.5061082024,0.4328097731
2013,3000,50000,J,274,217,152.0,132.0,120.0,100.0,0.7919708029,0.5547445255,0.4817518248,0.4379562044,0.3649635036
2013,3000,50000,K,35,32,30.0,29.0,26.0,22.0,0.9142857143,0.8571428571,0.8285714286,0.7428571429,0.6285714286
2013,3000,50000,L,101,90,82.0,75.0,71.0,67.0,0.8910891089,0.8118811881,0.7425742574,0.702970297,0.6633663366
2013,3000,50000,M,622,555,513.0,477.0,439.0,421.0,0.8922829582,0.8247588424,0.7668810289,0.7057877814,0.6768488746
2013,3000,50000,N,299,265,236.0,212.0,191.0,177.0,0.8862876254,0.7892976589,0.7090301003,0.6387959866,0.5919732441
2013,3000,50000,O,5,5,4.0,4.0,4.0,4.0,1.0,0.8,0.8,0.8,0.8
2013,3000,50000,P,104,87,80.0,75.0,68.0,65.0,0.8365384615,0.7692307692,0.7211538462,0.6538461538,0.625
2013,3000,50000,Q,127,112,96.0,87.0,79.0,78.0,0.8818897638,0.7559055118,0.6850393701,0.6220472441,0.6141732283
2013,3000,50000,R,148,136,122.0,107.0,96.0,92.0,0.9189189189,0.8243243243,0.722972973,0.6486486486,0.6216216216
2013,3000,50000,S,414,363,317.0,292.0,268.0,252.0,0.8768115942,0.7657004831,0.7053140097,0.6473429952,0.6086956522
2013,3000,50000,X,4,3,3.0,2.0,2.0,2.0,0.75,0.75,0.5,0.5,0.5
2013,3000,60000,A,143,132,127.0,125.0,121.0,115.0,0.9230769231,0.8881118881,0.8741258741,0.8461538462,0.8041958042
2013,3000,60000,C,246,224,208.0,188.0,174.0,168.0,0.9105691057,0.8455284553,0.7642276423,0.7073170732,0.6829268293
2013,3000,60000,D,3,3,3.0,3.0,2.0,2.0,1.0,1.0,1.0,0.6666666667,0.6666666667
2013,3000,60000,E,11,10,6.0,6.0,6.0,5.0,0.9090909091,0.5454545455,0.5454545455,0.5454545455,0.4545454545
2013,3000,60000,F,666,620,575.0,541.0,502.0,458.0,0.9309309309,0.8633633634,0.8123123123,0.7537537538,0.6876876877
2013,3000,60000,G,1207,983,780.0,695.0,637.0,550.0,0.8144159072,0.6462303231,0.5758077879,0.5277547639,0.4556752278
2013,3000,60000,H,90,74,67.0,58.0,49.0,46.0,0.8222222222,0.7444444444,0.6444444444,0.5444444444,0.5111111111
2013,3000,60000,I,524,414,355.0,313.0,270.0,230.0,0.7900763359,0.677480916,0.5973282443,0.5152671756,0.4389312977
2013,3000,60000,J,583,450,327.0,287.0,242.0,191.0,0.7718696398,0.5608919383,0.4922813036,0.4150943396,0.3276157804
2013,3000,60000,K,45,40,37.0,35.0,34.0,31.0,0.8888888889,0.8222222222,0.7777777778,0.7555555556,0.6888888889
2013,3000,60000,L,106,101,96.0,88.0,83.0,80.0,0.9528301887,0.9056603774,0.8301886792,0.7830188679,0.7547169811
2013,3000,60000,M,782,706,645.0,608.0,570.0,539.0,0.9028132992,0.8248081841,0.7774936061,0.7289002558,0.689258312
2013,3000,60000,N,320,277,250.0,226.0,215.0,204.0,0.865625,0.78125,0.70625,0.671875,0.6375
2013,3000,60000,O,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013,3000,60000,P,102,92,84.0,78.0,70.0,63.0,0.9019607843,0.8235294118,0.7647058824,0.6862745098,0.6176470588
2013,3000,60000,Q,156,137,121.0,109.0,100.0,94.0,0.8782051282,0.7756410256,0.6987179487,0.641025641,0.6025641026
2013,3000,60000,R,172,156,139.0,131.0,121.0,113.0,0.9069767442,0.8081395349,0.761627907,0.7034883721,0.6569767442
2013,3000,60000,S,308,268,241.0,213.0,195.0,180.0,0.8701298701,0.7824675325,0.6915584416,0.6331168831,0.5844155844
2013,3000,60000,X,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013,3000,80000,A,136,133,122.0,120.0,113.0,111.0,0.9779411765,0.8970588235,0.8823529412,0.8308823529,0.8161764706
2013,3000,80000,C,50,45,42.0,41.0,35.0,32.0,0.9,0.84,0.82,0.7,0.64
2013,3000,80000,D,2,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2013,3000,80000,E,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013,3000,80000,F,159,153,145.0,133.0,125.0,111.0,0.9622641509,0.9119496855,0.8364779874,0.786163522,0.6981132075
2013,3000,80000,G,179,155,136.0,122.0,112.0,107.0,0.8659217877,0.7597765363,0.6815642458,0.625698324,0.5977653631
2013,3000,80000,H,5,4,4.0,4.0,4.0,4.0,0.8,0.8,0.8,0.8,0.8
2013,3000,80000,I,93,82,71.0,63.0,57.0,50.0,0.8817204301,0.7634408602,0.6774193548,0.6129032258,0.5376344086
2013,3000,80000,J,64,34,26.0,24.0,22.0,21.0,0.53125,0.40625,0.375,0.34375,0.328125
2013,3000,80000,K,8,7,7.0,7.0,7.0,7.0,0.875,0.875,0.875,0.875,0.875
2013,3000,80000,L,15,15,14.0,14.0,13.0,13.0,1.0,0.9333333333,0.9333333333,0.8666666667,0.8666666667
2013,3000,80000,M,114,101,91.0,87.0,79.0,70.0,0.8859649123,0.798245614,0.7631578947,0.6929824561,0.6140350877
2013,3000,80000,N,66,54,50.0,43.0,38.0,36.0,0.8181818182,0.7575757576,0.6515151515,0.5757575758,0.5454545455
2013,3000,80000,O,2,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2013,3000,80000,P,32,25,19.0,17.0,17.0,17.0,0.78125,0.59375,0.53125,0.53125,0.53125
2013,3000,80000,Q,33,29,25.0,23.0,22.0,22.0,0.8787878788,0.7575757576,0.696969697,0.6666666667,0.6666666667
2013,3000,80000,R,35,34,32.0,28.0,28.0,27.0,0.9714285714,0.9142857143,0.8,0.8,0.7714285714
2013,3000,80000,S,102,86,76.0,68.0,64.0,59.0,0.8431372549,0.7450980392,0.6666666667,0.6274509804,0.5784313725
2013,3000,90000,A,153,144,136.0,131.0,127.0,122.0,0.9411764706,0.8888888889,0.8562091503,0.8300653595,0.7973856209
2013,3000,90000,C,83,72,68.0,59.0,57.0,54.0,0.8674698795,0.8192771084,0.7108433735,0.686746988,0.6506024096
2013,3000,90000,D,3,3,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
2013,3000,90000,E,6,5,4.0,4.0,4.0,4.0,0.8333333333,0.6666666667,0.6666666667,0.6666666667,0.6666666667
2013,3000,90000,F,299,282,253.0,236.0,217.0,197.0,0.9431438127,0.8461538462,0.7892976589,0.7257525084,0.6588628763
2013,3000,90000,G,382,324,293.0,254.0,232.0,214.0,0.8481675393,0.7670157068,0.664921466,0.6073298429,0.5602094241
2013,3000,90000,H,31,26,22.0,21.0,18.0,16.0,0.8387096774,0.7096774194,0.6774193548,0.5806451613,0.5161290323
2013,3000,90000,I,168,148,130.0,114.0,102.0,89.0,0.880952381,0.7738095238,0.6785714286,0.6071428571,0.5297619048
2013,3000,90000,J,205,120,84.0,73.0,63.0,61.0,0.5853658537,0.4097560976,0.356097561,0.3073170732,0.2975609756
2013,3000,90000,K,9,9,8.0,8.0,8.0,8.0,1.0,0.8888888889,0.8888888889,0.8888888889,0.8888888889
2013,3000,90000,L,54,50,48.0,43.0,41.0,38.0,0.9259259259,0.8888888889,0.7962962963,0.7592592593,0.7037037037
2013,3000,90000,M,326,288,256.0,237.0,216.0,199.0,0.8834355828,0.7852760736,0.726993865,0.6625766871,0.6104294479
2013,3000,90000,N,149,136,119.0,109.0,104.0,99.0,0.9127516779,0.7986577181,0.7315436242,0.6979865772,0.6644295302
2013,3000,90000,P,76,66,62.0,57.0,53.0,46.0,0.8684210526,0.8157894737,0.75,0.6973684211,0.6052631579
2013,3000,90000,Q,64,57,51.0,45.0,40.0,38.0,0.890625,0.796875,0.703125,0.625,0.59375
