year,scheme_order,scheme_code,scheme_label_nl,dispersion_order,dispersion_code,dispersion_label_nl,ratio_order,ratio_code,ratio_label_nl,unit_measure,decimals,value_pu300,value_pu450,difference_pu300_minus_pu450,ratio_pu300_div_pu450
2019,3,M,Micro,2,dispq2,Mediaan (Q2),15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,6.87,6.8,0.07000000000000028,1.0102941176470588
2019,3,M,Micro,2,dispq2,Mediaan (Q2),16,R013,13. Liquiditeit in ruime zin,_Z,1,1.6,1.56,0.040000000000000036,1.0256410256410258
2019,3,M,Micro,2,dispq2,Mediaan (Q2),17,R014,14. Liquiditeit in enge zin,_Z,1,1.4,1.36,0.039999999999999813,1.0294117647058822
2019,3,M,Micro,2,dispq2,Mediaan (Q2),22,R019,17. Aantal dagen klantenkrediet,_Z,1,40.13,23.14,16.990000000000002,1.7342264477095939
2019,3,M,Micro,2,dispq2,Mediaan (Q2),23,R020,18. Aantal dagen leverancierskrediet,_Z,1,25.75,18.7,7.050000000000001,1.3770053475935828
2019,3,M,Micro,2,dispq2,Mediaan (Q2),24,R021,19. Financiële onafhankelijkheidsgraad (%),_Z,1,40.4,44.36,-3.960000000000001,0.9107303877366997
2019,3,M,Micro,2,dispq2,Mediaan (Q2),25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),_Z,1,25.26,18.95,6.310000000000002,1.3329815303430081
2019,3,M,Micro,2,dispq2,Mediaan (Q2),26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),_Z,1,30.85,20.47,10.380000000000003,1.507083536883244
2019,3,M,Micro,3,dispnb,Aantal ondernemingen,1,R001,1. Brutoverkoopmarge (%),_Z,1,2161.0,12901.0,-10740.0,0.16750639485311217
2019,3,M,Micro,3,dispnb,Aantal ondernemingen,2,R002,2. Nettoverkoopmarge (%),_Z,1,2161.0,12901.0,-10740.0,0.16750639485311217
2019,3,M,Micro,3,dispnb,Aantal ondernemingen,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),_Z,1,2375.0,14091.0,-11716.0,0.16854729969484067
2019,3,M,Micro,3,dispnb,Aantal ondernemingen,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),EUR,1,8775.0,49369.0,-40594.0,0.17774311815106647
2019,3,M,Micro,3,dispnb,Aantal ondernemingen,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),_Z,1,30740.0,228451.0,-197711.0,0.13455839545460516
2019,3,M,Micro,3,dispnb,Aantal ondernemingen,6,R006,6. Personeelskosten / Toegevoegde waarde (%),_Z,1,12078.0,66626.0,-54548.0,0.18128058115450424
2019,3,M,Micro,3,dispnb,Aantal ondernemingen,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",_Z,1,26504.0,192534.0,-166030.0,0.1376588031204878
2019,3,M,Micro,3,dispnb,Aantal ondernemingen,9,R008A,8. Financiële kosten / Toegevoegde waarde (%),_Z,1,28079.0,206519.0,-178440.0,0.13596327698662108
2019,3,M,Micro,3,dispnb,Aantal ondernemingen,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",_Z,1,28885.0,209264.0,-180379.0,0.13803138619160485
2019,3,M,Micro,3,dispnb,Aantal ondernemingen,11,R010,10. Cashflow / Eigen vermogen (%),_Z,1,28888.0,209310.0,-180422.0,0.13801538388036882
2019,3,M,Micro,3,dispnb,Aantal ondernemingen,13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,32875.0,247916.0,-215041.0,0.13260539860275256
2019,3,M,Micro,3,dispnb,Aantal ondernemingen,15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,32875.0,247911.0,-215036.0,0.13260807305847663
2019,3,M,Micro,3,dispnb,Aantal ondernemingen,16,R013,13. Liquiditeit in ruime zin,_Z,1,32679.0,245655.0,-212976.0,0.13302802711119252
2019,3,M,Micro,3,dispnb,Aantal ondernemingen,17,R014,14. Liquiditeit in enge zin,_Z,1,32630.0,245029.0,-212399.0,0.1331679107370964
2019,3,M,Micro,3,dispnb,Aantal ondernemingen,22,R019,17. Aantal dagen klantenkrediet,_Z,1,2162.0,12903.0,-10741.0,0.16755793226381463
2019,3,M,Micro,3,dispnb,Aantal ondernemingen,23,R020,18. Aantal dagen leverancierskrediet,_Z,1,2471.0,14798.0,-12327.0,0.16698202459791864
2019,3,M,Micro,3,dispnb,Aantal ondernemingen,24,R021,19. Financiële onafhankelijkheidsgraad (%),_Z,1,32918.0,248388.0,-215470.0,0.13252653107235454
2019,3,M,Micro,3,dispnb,Aantal ondernemingen,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),_Z,1,19627.0,131494.0,-111867.0,0.14926156326524403
2019,3,M,Micro,3,dispnb,Aantal ondernemingen,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),_Z,1,18354.0,125161.0,-106807.0,0.14664312365673013
2019,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,1,R001,1. Brutoverkoopmarge (%),_Z,1,6.32,7.77,-1.4499999999999993,0.8133848133848135
2019,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,2,R002,2. Nettoverkoopmarge (%),_Z,1,4.05,3.59,0.45999999999999996,1.128133704735376
2019,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),_Z,1,21.85,19.25,2.6000000000000014,1.135064935064935
2019,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),EUR,1,78005.69,102905.87,-24900.179999999993,0.7580295468081656
2019,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),_Z,1,41.41,31.84,9.569999999999997,1.3005653266331658
2019,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,6,R006,6. Personeelskosten / Toegevoegde waarde (%),_Z,1,68.65,58.06,10.590000000000003,1.1823975198070962
2019,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",_Z,1,13.61,20.92,-7.310000000000002,0.6505736137667303
2019,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,9,R008A,8. Financiële kosten / Toegevoegde waarde (%),_Z,1,6.38,13.39,-7.010000000000001,0.47647498132935023
2019,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",_Z,1,9.38,7.93,1.450000000000001,1.1828499369482977
2019,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,11,R010,10. Cashflow / Eigen vermogen (%),_Z,1,18.18,13.11,5.07,1.3867276887871853
2019,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,9.07,7.96,1.1100000000000003,1.1394472361809045
2019,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,5.91,5.56,0.35000000000000053,1.0629496402877698
2019,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,16,R013,13. Liquiditeit in ruime zin,_Z,1,1.42,1.28,0.1399999999999999,1.109375
2019,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,17,R014,14. Liquiditeit in enge zin,_Z,1,1.06,1.11,-0.050000000000000044,0.954954954954955
2019,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,22,R019,17. Aantal dagen klantenkrediet,_Z,1,95.02,65.24,29.78,1.4564684242795831
2019,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,23,R020,18. Aantal dagen leverancierskrediet,_Z,1,96.77,72.9,23.86999999999999,1.327434842249657
2019,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,24,R021,19. Financiële onafhankelijkheidsgraad (%),_Z,1,35.46,46.45,-10.990000000000002,0.7634015069967707
2019,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),_Z,1,24.36,27.29,-2.9299999999999997,0.8926346647123489
2019,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),_Z,1,22.18,18.2,3.9800000000000004,1.2186813186813188
2019,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),1,R001,1. Brutoverkoopmarge (%),_Z,1,7.69,8.43,-0.7399999999999993,0.9122182680901543
2019,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),2,R002,2. Nettoverkoopmarge (%),_Z,1,3.88,3.82,0.06000000000000005,1.0157068062827226
2019,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),_Z,1,18.05,24.59,-6.539999999999999,0.7340382269215129
2019,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),4,R004,4.Toegevoegde waarde per personeelslid (in EUR),EUR,1,68391.56,72380.04,-3988.479999999996,0.9448953053908232
2019,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),_Z,1,37.79,29.54,8.25,1.2792823290453623
2019,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),6,R006,6. Personeelskosten / Toegevoegde waarde (%),_Z,1,60.99,57.6,3.3900000000000006,1.0588541666666667
2019,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",_Z,1,21.1,22.32,-1.2199999999999989,0.9453405017921147
2019,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),9,R008A,8. Financiële kosten / Toegevoegde waarde (%),_Z,1,3.34,3.51,-0.16999999999999993,0.9515669515669516
2019,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",_Z,1,10.94,10.29,0.6500000000000004,1.0631681243926143
2019,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),11,R010,10. Cashflow / Eigen vermogen (%),_Z,1,28.1,23.51,4.59,1.19523606975755
2019,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,13.3,12.02,1.2800000000000011,1.1064891846921798
2019,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,6.32,5.97,0.35000000000000053,1.0586264656616415
2019,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),16,R013,13. Liquiditeit in ruime zin,_Z,1,1.55,1.46,0.09000000000000008,1.0616438356164384
2019,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),17,R014,14. Liquiditeit in enge zin,_Z,1,1.31,1.24,0.07000000000000006,1.0564516129032258
2019,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),22,R019,17. Aantal dagen klantenkrediet,_Z,1,51.61,39.68,11.93,1.3006552419354838
2019,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),23,R020,18. Aantal dagen leverancierskrediet,_Z,1,43.91,41.22,2.6899999999999977,1.0652595827268316
2019,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),24,R021,19. Financiële onafhankelijkheidsgraad (%),_Z,1,37.96,41.57,-3.6099999999999994,0.9131585277844599
2019,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),_Z,1,18.59,15.03,3.5600000000000005,1.2368596141051231
2019,4,T,Volledig + Verkort + Micro,2,dispq2,Mediaan (Q2),26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),_Z,1,27.88,19.59,8.29,1.4231750893312913
2019,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,1,R001,1. Brutoverkoopmarge (%),_Z,1,4889.0,39955.0,-35066.0,0.12236265799023902
2019,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,2,R002,2. Nettoverkoopmarge (%),_Z,1,4889.0,39954.0,-35065.0,0.12236572057866546
2019,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),_Z,1,5284.0,42937.0,-37653.0,0.12306402403521438
2019,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),EUR,1,18702.0,125536.0,-106834.0,0.1489771858271731
2019,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),_Z,1,47314.0,370627.0,-323313.0,0.1276593448399604
2019,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,6,R006,6. Personeelskosten / Toegevoegde waarde (%),_Z,1,23062.0,150484.0,-127422.0,0.15325217298849048
2019,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",_Z,1,41460.0,318621.0,-277161.0,0.1301232498799514
2019,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,9,R008A,8. Financiële kosten / Toegevoegde waarde (%),_Z,1,44148.0,342861.0,-298713.0,0.12876355141004664
2019,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",_Z,1,45608.0,349862.0,-304254.0,0.13035997050265533
2019,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,11,R010,10. Cashflow / Eigen vermogen (%),_Z,1,45616.0,350026.0,-304410.0,0.13032174752732653
2019,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,51314.0,406094.0,-354780.0,0.12635990681960335
2019,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,51314.0,406080.0,-354766.0,0.12636426319936958
2019,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,16,R013,13. Liquiditeit in ruime zin,_Z,1,51030.0,402685.0,-351655.0,0.12672436271527374
2019,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,17,R014,14. Liquiditeit in enge zin,_Z,1,50949.0,401669.0,-350720.0,0.12684324655375445
2019,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,22,R019,17. Aantal dagen klantenkrediet,_Z,1,4889.0,39957.0,-35068.0,0.12235653327326876
2019,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,23,R020,18. Aantal dagen leverancierskrediet,_Z,1,5511.0,45213.0,-39702.0,0.12188972198261562
2019,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,24,R021,19. Financiële onafhankelijkheidsgraad (%),_Z,1,51369.0,406682.0,-355313.0,0.12631245051416093
2019,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),_Z,1,31757.0,226716.0,-194959.0,0.14007392508689284
2019,4,T,Volledig + Verkort + Micro,3,dispnb,Aantal ondernemingen,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),_Z,1,30289.0,219693.0,-189404.0,0.13786966357599012
2020,1,C,Volledig,1,dispg,Gewogen gemiddelde,1,R001,1. Brutoverkoopmarge (%),_Z,1,6.06,7.66,-1.6000000000000005,0.7911227154046997
2020,1,C,Volledig,1,dispg,Gewogen gemiddelde,2,R002,2. Nettoverkoopmarge (%),_Z,1,3.53,3.29,0.23999999999999977,1.0729483282674772
2020,1,C,Volledig,1,dispg,Gewogen gemiddelde,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),_Z,1,21.91,20.07,1.8399999999999999,1.0916791230692575
2020,1,C,Volledig,1,dispg,Gewogen gemiddelde,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),EUR,1,80752.45,109983.04,-29230.589999999997,0.7342263861773597
2020,1,C,Volledig,1,dispg,Gewogen gemiddelde,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),_Z,1,52.34,31.06,21.280000000000005,1.685125563425628
2020,1,C,Volledig,1,dispg,Gewogen gemiddelde,6,R006,6. Personeelskosten / Toegevoegde waarde (%),_Z,1,74.69,59.72,14.969999999999999,1.250669792364367
2020,1,C,Volledig,1,dispg,Gewogen gemiddelde,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",_Z,1,11.59,22.74,-11.149999999999999,0.509674582233949
2020,1,C,Volledig,1,dispg,Gewogen gemiddelde,8,R008C,8. Kosten van de schulden / Toegevoegde waarde (%),_Z,1,4.97,8.78,-3.8099999999999996,0.5660592255125285
2020,1,C,Volledig,1,dispg,Gewogen gemiddelde,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",_Z,1,7.56,3.35,4.209999999999999,2.2567164179104475
2020,1,C,Volledig,1,dispg,Gewogen gemiddelde,11,R010,10. Cashflow / Eigen vermogen (%),_Z,1,13.41,9.43,3.9800000000000004,1.4220572640509015
2020,1,C,Volledig,1,dispg,Gewogen gemiddelde,12,R011C,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en kosten van schulden (%)",_Z,1,6.63,5.54,1.0899999999999999,1.1967509025270757
2020,1,C,Volledig,1,dispg,Gewogen gemiddelde,14,R012C,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en kosten van schulden (%)",_Z,1,4.45,2.65,1.8000000000000003,1.679245283018868
2020,1,C,Volledig,1,dispg,Gewogen gemiddelde,16,R013,13. Liquiditeit in ruime zin,_Z,1,1.44,1.28,0.15999999999999992,1.125
2020,1,C,Volledig,1,dispg,Gewogen gemiddelde,17,R014,14. Liquiditeit in enge zin,_Z,1,1.09,1.13,-0.039999999999999813,0.9646017699115046
2020,1,C,Volledig,1,dispg,Gewogen gemiddelde,18,R015,"15.1 Rotatie van de voorraad handelsgoederen, grond- en hulpstoffen (voor alle sectoren uitgezonderd de bouwnijverheid)",_Z,1,0.7,7.23,-6.53,0.09681881051175656
2020,1,C,Volledig,1,dispg,Gewogen gemiddelde,19,R016,"15.2 Rotatie van de voorraad handelsgoederen, grond- en hulpstoffen (enkel voor de sector van de bouwnijverheid)",_Z,1,30.27,8.07,22.2,3.7509293680297398
2020,1,C,Volledig,1,dispg,Gewogen gemiddelde,20,R017,16.1 Rotatie van de voorraad goederen in bewerking en gereed product (voor alle sectoren uitgezonderd de bouwnijverheid),_Z,1,3.42,32.96,-29.54,0.10376213592233009
2020,1,C,Volledig,1,dispg,Gewogen gemiddelde,21,R018,16.2 Rotatie van de voorraad goederen in bewerking en gereed product (enkel voor de sector van de bouwnijverheid),_Z,1,5.11,25.28,-20.17,0.20213607594936708
2020,1,C,Volledig,1,dispg,Gewogen gemiddelde,22,R019,17. Aantal dagen klantenkrediet,_Z,1,83.95,58.39,25.560000000000002,1.437746189415996
2020,1,C,Volledig,1,dispg,Gewogen gemiddelde,23,R020,18. Aantal dagen leverancierskrediet,_Z,1,88.63,69.86,18.769999999999996,1.2686802175780132
2020,1,C,Volledig,1,dispg,Gewogen gemiddelde,24,R021,19. Financiële onafhankelijkheidsgraad (%),_Z,1,37.36,47.47,-10.11,0.7870233831893828
2020,1,C,Volledig,1,dispg,Gewogen gemiddelde,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),_Z,1,15.55,22.65,-7.099999999999998,0.6865342163355409
2020,1,C,Volledig,1,dispg,Gewogen gemiddelde,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),_Z,1,17.78,15.67,2.110000000000001,1.1346522016592215
2020,1,C,Volledig,2,dispq2,Mediaan (Q2),1,R001,1. Brutoverkoopmarge (%),_Z,1,6.14,6.52,-0.3799999999999999,0.941717791411043
2020,1,C,Volledig,2,dispq2,Mediaan (Q2),2,R002,2. Nettoverkoopmarge (%),_Z,1,3.6,3.34,0.26000000000000023,1.0778443113772456
2020,1,C,Volledig,2,dispq2,Mediaan (Q2),3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),_Z,1,24.81,26.83,-2.0199999999999996,0.9247111442415207
2020,1,C,Volledig,2,dispq2,Mediaan (Q2),4,R004,4.Toegevoegde waarde per personeelslid (in EUR),EUR,1,72376.8,88018.07,-15641.270000000004,0.8222947856048195
2020,1,C,Volledig,2,dispq2,Mediaan (Q2),5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),_Z,1,82.3,58.37,23.93,1.4099708754497173
2020,1,C,Volledig,2,dispq2,Mediaan (Q2),6,R006,6. Personeelskosten / Toegevoegde waarde (%),_Z,1,77.22,69.46,7.760000000000005,1.1117189749496115
2020,1,C,Volledig,2,dispq2,Mediaan (Q2),7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",_Z,1,7.84,10.94,-3.0999999999999996,0.716636197440585
2020,1,C,Volledig,2,dispq2,Mediaan (Q2),8,R008C,8. Kosten van de schulden / Toegevoegde waarde (%),_Z,1,1.38,1.91,-0.53,0.7225130890052356
2020,1,C,Volledig,2,dispq2,Mediaan (Q2),10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",_Z,1,6.8,5.74,1.0599999999999996,1.1846689895470381
2020,1,C,Volledig,2,dispq2,Mediaan (Q2),11,R010,10. Cashflow / Eigen vermogen (%),_Z,1,16.33,13.72,2.6099999999999977,1.1902332361516033
2020,1,C,Volledig,2,dispq2,Mediaan (Q2),12,R011C,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en kosten van schulden (%)",_Z,1,6.3,6.52,-0.21999999999999975,0.9662576687116565
2020,1,C,Volledig,2,dispq2,Mediaan (Q2),14,R012C,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en kosten van schulden (%)",_Z,1,3.37,3.31,0.06000000000000005,1.0181268882175227
2020,1,C,Volledig,2,dispq2,Mediaan (Q2),16,R013,13. Liquiditeit in ruime zin,_Z,1,1.39,1.37,0.019999999999999796,1.0145985401459852
2020,1,C,Volledig,2,dispq2,Mediaan (Q2),17,R014,14. Liquiditeit in enge zin,_Z,1,1.11,1.13,-0.019999999999999796,0.9823008849557524
2020,1,C,Volledig,2,dispq2,Mediaan (Q2),18,R015,"15.1 Rotatie van de voorraad handelsgoederen, grond- en hulpstoffen (voor alle sectoren uitgezonderd de bouwnijverheid)",_Z,1,0.0,6.39,-6.39,0.0
2020,1,C,Volledig,2,dispq2,Mediaan (Q2),19,R016,"15.2 Rotatie van de voorraad handelsgoederen, grond- en hulpstoffen (enkel voor de sector van de bouwnijverheid)",_Z,1,33.33,33.33,0.0,1.0
2020,1,C,Volledig,2,dispq2,Mediaan (Q2),20,R017,16.1 Rotatie van de voorraad goederen in bewerking en gereed product (voor alle sectoren uitgezonderd de bouwnijverheid),_Z,1,0.0,18.13,-18.13,0.0
2020,1,C,Volledig,2,dispq2,Mediaan (Q2),21,R018,16.2 Rotatie van de voorraad goederen in bewerking en gereed product (enkel voor de sector van de bouwnijverheid),_Z,1,13.82,13.82,0.0,1.0
2020,1,C,Volledig,2,dispq2,Mediaan (Q2),22,R019,17. Aantal dagen klantenkrediet,_Z,1,65.08,47.07,18.009999999999998,1.382621627363501
2020,1,C,Volledig,2,dispq2,Mediaan (Q2),23,R020,18. Aantal dagen leverancierskrediet,_Z,1,70.5,55.84,14.659999999999997,1.2625358166189111
2020,1,C,Volledig,2,dispq2,Mediaan (Q2),24,R021,19. Financiële onafhankelijkheidsgraad (%),_Z,1,31.18,41.53,-10.350000000000001,0.7507825668191669
2020,1,C,Volledig,2,dispq2,Mediaan (Q2),25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),_Z,1,5.77,6.09,-0.3200000000000003,0.9474548440065681
2020,1,C,Volledig,2,dispq2,Mediaan (Q2),26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),_Z,1,22.1,17.2,4.900000000000002,1.2848837209302326
2020,1,C,Volledig,3,dispnb,Aantal ondernemingen,1,R001,1. Brutoverkoopmarge (%),_Z,1,1332.0,17065.0,-15733.0,0.07805449750952241
2020,1,C,Volledig,3,dispnb,Aantal ondernemingen,2,R002,2. Nettoverkoopmarge (%),_Z,1,1332.0,17063.0,-15731.0,0.07806364648654984
2020,1,C,Volledig,3,dispnb,Aantal ondernemingen,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),_Z,1,1357.0,17106.0,-15749.0,0.07932889044779609
2020,1,C,Volledig,3,dispnb,Aantal ondernemingen,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),EUR,1,926.0,12712.0,-11786.0,0.07284455632473254
2020,1,C,Volledig,3,dispnb,Aantal ondernemingen,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),_Z,1,1143.0,15420.0,-14277.0,0.07412451361867704
2020,1,C,Volledig,3,dispnb,Aantal ondernemingen,6,R006,6. Personeelskosten / Toegevoegde waarde (%),_Z,1,940.0,12885.0,-11945.0,0.07295304617772604
2020,1,C,Volledig,3,dispnb,Aantal ondernemingen,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",_Z,1,1071.0,14356.0,-13285.0,0.07460295346893285
2020,1,C,Volledig,3,dispnb,Aantal ondernemingen,8,R008C,8. Kosten van de schulden / Toegevoegde waarde (%),_Z,1,1100.0,13708.0,-12608.0,0.08024511234315727
2020,1,C,Volledig,3,dispnb,Aantal ondernemingen,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",_Z,1,1345.0,17032.0,-15687.0,0.07896899953029592
2020,1,C,Volledig,3,dispnb,Aantal ondernemingen,11,R010,10. Cashflow / Eigen vermogen (%),_Z,1,1345.0,17076.0,-15731.0,0.07876551885687515
2020,1,C,Volledig,3,dispnb,Aantal ondernemingen,12,R011C,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en kosten van schulden (%)",_Z,1,1433.0,18313.0,-16880.0,0.07825042319663628
2020,1,C,Volledig,3,dispnb,Aantal ondernemingen,14,R012C,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en kosten van schulden (%)",_Z,1,1432.0,18305.0,-16873.0,0.07822999180551762
2020,1,C,Volledig,3,dispnb,Aantal ondernemingen,16,R013,13. Liquiditeit in ruime zin,_Z,1,1431.0,18236.0,-16805.0,0.07847115595525335
2020,1,C,Volledig,3,dispnb,Aantal ondernemingen,17,R014,14. Liquiditeit in enge zin,_Z,1,1429.0,18209.0,-16780.0,0.07847767587456753
