year,ratio_code,ratio_label_nl,sector_code,sector_label_nl,sector_short_label,value
2009,R020,18. Aantal dagen leverancierskrediet,PU220,PU220 : Energie- en waterhuishouding,Energie en water,57.67
2010,R020,18. Aantal dagen leverancierskrediet,PU220,PU220 : Energie- en waterhuishouding,Energie en water,47.56
2011,R020,18. Aantal dagen leverancierskrediet,PU220,PU220 : Energie- en waterhuishouding,Energie en water,59.6
2012,R020,18. Aantal dagen leverancierskrediet,PU220,PU220 : Energie- en waterhuishouding,Energie en water,51.1
2013,R020,18. Aantal dagen leverancierskrediet,PU220,PU220 : Energie- en waterhuishouding,Energie en water,41.9
2014,R020,18. Aantal dagen leverancierskrediet,PU220,PU220 : Energie- en waterhuishouding,Energie en water,40.99
2015,R020,18. Aantal dagen leverancierskrediet,PU220,PU220 : Energie- en waterhuishouding,Energie en water,45.81
2016,R020,18. Aantal dagen leverancierskrediet,PU220,PU220 : Energie- en waterhuishouding,Energie en water,56.98
2017,R020,18. Aantal dagen leverancierskrediet,PU220,PU220 : Energie- en waterhuishouding,Energie en water,52.01
2018,R020,18. Aantal dagen leverancierskrediet,PU220,PU220 : Energie- en waterhuishouding,Energie en water,49.42
2019,R020,18. Aantal dagen leverancierskrediet,PU220,PU220 : Energie- en waterhuishouding,Energie en water,69.7
2020,R020,18. Aantal dagen leverancierskrediet,PU220,PU220 : Energie- en waterhuishouding,Energie en water,63.18
2021,R020,18. Aantal dagen leverancierskrediet,PU220,PU220 : Energie- en waterhuishouding,Energie en water,0.0
2022,R020,18. Aantal dagen leverancierskrediet,PU220,PU220 : Energie- en waterhuishouding,Energie en water,81.96
2009,R020,18. Aantal dagen leverancierskrediet,PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,62.49
2010,R020,18. Aantal dagen leverancierskrediet,PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,60.12
2011,R020,18. Aantal dagen leverancierskrediet,PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,54.13
2012,R020,18. Aantal dagen leverancierskrediet,PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,54.42
2013,R020,18. Aantal dagen leverancierskrediet,PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,55.77
2014,R020,18. Aantal dagen leverancierskrediet,PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,55.77
2015,R020,18. Aantal dagen leverancierskrediet,PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,59.9
2016,R020,18. Aantal dagen leverancierskrediet,PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,64.09
2017,R020,18. Aantal dagen leverancierskrediet,PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,62.16
2018,R020,18. Aantal dagen leverancierskrediet,PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,60.33
2019,R020,18. Aantal dagen leverancierskrediet,PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,58.64
2020,R020,18. Aantal dagen leverancierskrediet,PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,64.8
2021,R020,18. Aantal dagen leverancierskrediet,PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,70.16
2022,R020,18. Aantal dagen leverancierskrediet,PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,60.94
2009,R020,18. Aantal dagen leverancierskrediet,PU300,PU300 : Bouwnijverheid,Bouwnijverheid,95.92
2010,R020,18. Aantal dagen leverancierskrediet,PU300,PU300 : Bouwnijverheid,Bouwnijverheid,97.35
2011,R020,18. Aantal dagen leverancierskrediet,PU300,PU300 : Bouwnijverheid,Bouwnijverheid,103.59
2012,R020,18. Aantal dagen leverancierskrediet,PU300,PU300 : Bouwnijverheid,Bouwnijverheid,98.08
2013,R020,18. Aantal dagen leverancierskrediet,PU300,PU300 : Bouwnijverheid,Bouwnijverheid,98.62
2014,R020,18. Aantal dagen leverancierskrediet,PU300,PU300 : Bouwnijverheid,Bouwnijverheid,104.54
2015,R020,18. Aantal dagen leverancierskrediet,PU300,PU300 : Bouwnijverheid,Bouwnijverheid,100.78
2016,R020,18. Aantal dagen leverancierskrediet,PU300,PU300 : Bouwnijverheid,Bouwnijverheid,104.97
2017,R020,18. Aantal dagen leverancierskrediet,PU300,PU300 : Bouwnijverheid,Bouwnijverheid,101.07
2018,R020,18. Aantal dagen leverancierskrediet,PU300,PU300 : Bouwnijverheid,Bouwnijverheid,103.84
2019,R020,18. Aantal dagen leverancierskrediet,PU300,PU300 : Bouwnijverheid,Bouwnijverheid,96.77
2020,R020,18. Aantal dagen leverancierskrediet,PU300,PU300 : Bouwnijverheid,Bouwnijverheid,99.94
2021,R020,18. Aantal dagen leverancierskrediet,PU300,PU300 : Bouwnijverheid,Bouwnijverheid,102.57
2022,R020,18. Aantal dagen leverancierskrediet,PU300,PU300 : Bouwnijverheid,Bouwnijverheid,94.88
2009,R020,18. Aantal dagen leverancierskrediet,PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,50.66
2010,R020,18. Aantal dagen leverancierskrediet,PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,50.95
2011,R020,18. Aantal dagen leverancierskrediet,PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,47.78
2012,R020,18. Aantal dagen leverancierskrediet,PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,47.27
2013,R020,18. Aantal dagen leverancierskrediet,PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,46.28
2014,R020,18. Aantal dagen leverancierskrediet,PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,48.36
2015,R020,18. Aantal dagen leverancierskrediet,PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,50.26
2016,R020,18. Aantal dagen leverancierskrediet,PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,64.86
2017,R020,18. Aantal dagen leverancierskrediet,PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,58.51
2018,R020,18. Aantal dagen leverancierskrediet,PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,63.33
2019,R020,18. Aantal dagen leverancierskrediet,PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,72.03
2020,R020,18. Aantal dagen leverancierskrediet,PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,76.87
2021,R020,18. Aantal dagen leverancierskrediet,PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,81.24
2022,R020,18. Aantal dagen leverancierskrediet,PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,85.17
2009,R020,18. Aantal dagen leverancierskrediet,PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,68.8
2010,R020,18. Aantal dagen leverancierskrediet,PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,74.02
2011,R020,18. Aantal dagen leverancierskrediet,PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,70.41
2012,R020,18. Aantal dagen leverancierskrediet,PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,71.21
2013,R020,18. Aantal dagen leverancierskrediet,PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,69.5
2014,R020,18. Aantal dagen leverancierskrediet,PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,67.16
2015,R020,18. Aantal dagen leverancierskrediet,PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,69.02
2016,R020,18. Aantal dagen leverancierskrediet,PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,72.71
2017,R020,18. Aantal dagen leverancierskrediet,PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,74.9
2018,R020,18. Aantal dagen leverancierskrediet,PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,76.18
2019,R020,18. Aantal dagen leverancierskrediet,PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,89.53
2020,R020,18. Aantal dagen leverancierskrediet,PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,87.55
2021,R020,18. Aantal dagen leverancierskrediet,PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,98.82
2022,R020,18. Aantal dagen leverancierskrediet,PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,93.4
2009,R020,18. Aantal dagen leverancierskrediet,PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,83.29
2010,R020,18. Aantal dagen leverancierskrediet,PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,88.0
2011,R020,18. Aantal dagen leverancierskrediet,PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,89.68
2012,R020,18. Aantal dagen leverancierskrediet,PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,84.83
2013,R020,18. Aantal dagen leverancierskrediet,PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,81.76
2014,R020,18. Aantal dagen leverancierskrediet,PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,81.03
2015,R020,18. Aantal dagen leverancierskrediet,PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,85.92
2016,R020,18. Aantal dagen leverancierskrediet,PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,94.28
2017,R020,18. Aantal dagen leverancierskrediet,PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,87.82
2018,R020,18. Aantal dagen leverancierskrediet,PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,95.05
2019,R020,18. Aantal dagen leverancierskrediet,PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,93.73
2020,R020,18. Aantal dagen leverancierskrediet,PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,95.27
2021,R020,18. Aantal dagen leverancierskrediet,PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,97.94
2022,R020,18. Aantal dagen leverancierskrediet,PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,84.23
2009,R020,18. Aantal dagen leverancierskrediet,PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,140.16
2010,R020,18. Aantal dagen leverancierskrediet,PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,153.37
2011,R020,18. Aantal dagen leverancierskrediet,PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,152.72
2012,R020,18. Aantal dagen leverancierskrediet,PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,147.2
2013,R020,18. Aantal dagen leverancierskrediet,PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,158.48
2014,R020,18. Aantal dagen leverancierskrediet,PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,129.72
2015,R020,18. Aantal dagen leverancierskrediet,PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,125.82
2016,R020,18. Aantal dagen leverancierskrediet,PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,158.92
2017,R020,18. Aantal dagen leverancierskrediet,PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,147.64
2018,R020,18. Aantal dagen leverancierskrediet,PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,160.53
2019,R020,18. Aantal dagen leverancierskrediet,PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,89.54
2020,R020,18. Aantal dagen leverancierskrediet,PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,105.57
2021,R020,18. Aantal dagen leverancierskrediet,PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,110.75
2022,R020,18. Aantal dagen leverancierskrediet,PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,106.33
2009,R020,18. Aantal dagen leverancierskrediet,PU405,PU405 : Activiteiten van holdings,Holdings,48.84
2010,R020,18. Aantal dagen leverancierskrediet,PU405,PU405 : Activiteiten van holdings,Holdings,54.82
2011,R020,18. Aantal dagen leverancierskrediet,PU405,PU405 : Activiteiten van holdings,Holdings,53.91
2012,R020,18. Aantal dagen leverancierskrediet,PU405,PU405 : Activiteiten van holdings,Holdings,53.03
2013,R020,18. Aantal dagen leverancierskrediet,PU405,PU405 : Activiteiten van holdings,Holdings,52.52
2014,R020,18. Aantal dagen leverancierskrediet,PU405,PU405 : Activiteiten van holdings,Holdings,31.61
2015,R020,18. Aantal dagen leverancierskrediet,PU405,PU405 : Activiteiten van holdings,Holdings,52.93
2016,R020,18. Aantal dagen leverancierskrediet,PU405,PU405 : Activiteiten van holdings,Holdings,53.07
2017,R020,18. Aantal dagen leverancierskrediet,PU405,PU405 : Activiteiten van holdings,Holdings,54.68
2018,R020,18. Aantal dagen leverancierskrediet,PU405,PU405 : Activiteiten van holdings,Holdings,30.66
2019,R020,18. Aantal dagen leverancierskrediet,PU405,PU405 : Activiteiten van holdings,Holdings,33.98
2020,R020,18. Aantal dagen leverancierskrediet,PU405,PU405 : Activiteiten van holdings,Holdings,55.75
2021,R020,18. Aantal dagen leverancierskrediet,PU405,PU405 : Activiteiten van holdings,Holdings,74.03
2022,R020,18. Aantal dagen leverancierskrediet,PU405,PU405 : Activiteiten van holdings,Holdings,83.85
2009,R020,18. Aantal dagen leverancierskrediet,PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,47.96
2010,R020,18. Aantal dagen leverancierskrediet,PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,49.38
2011,R020,18. Aantal dagen leverancierskrediet,PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,46.39
2012,R020,18. Aantal dagen leverancierskrediet,PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,51.25
2013,R020,18. Aantal dagen leverancierskrediet,PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,52.85
2014,R020,18. Aantal dagen leverancierskrediet,PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,51.79
2015,R020,18. Aantal dagen leverancierskrediet,PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,40.59
2016,R020,18. Aantal dagen leverancierskrediet,PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,36.17
2017,R020,18. Aantal dagen leverancierskrediet,PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,37.19
2018,R020,18. Aantal dagen leverancierskrediet,PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,42.34
2009,R020,18. Aantal dagen leverancierskrediet,PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,84.61
2010,R020,18. Aantal dagen leverancierskrediet,PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,78.8
2011,R020,18. Aantal dagen leverancierskrediet,PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,79.72
2012,R020,18. Aantal dagen leverancierskrediet,PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,73.84
2013,R020,18. Aantal dagen leverancierskrediet,PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,80.08
2014,R020,18. Aantal dagen leverancierskrediet,PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,80.96
2015,R020,18. Aantal dagen leverancierskrediet,PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,82.64
2016,R020,18. Aantal dagen leverancierskrediet,PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,87.45
2017,R020,18. Aantal dagen leverancierskrediet,PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,85.15
2018,R020,18. Aantal dagen leverancierskrediet,PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,81.58
2019,R020,18. Aantal dagen leverancierskrediet,PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,88.71
2020,R020,18. Aantal dagen leverancierskrediet,PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,88.28
2021,R020,18. Aantal dagen leverancierskrediet,PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,92.88
2022,R020,18. Aantal dagen leverancierskrediet,PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,95.76
2009,R021,19. Financiële onafhankelijkheidsgraad (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,29.2
2010,R021,19. Financiële onafhankelijkheidsgraad (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,30.01
2011,R021,19. Financiële onafhankelijkheidsgraad (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,31.37
2012,R021,19. Financiële onafhankelijkheidsgraad (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,32.82
2013,R021,19. Financiële onafhankelijkheidsgraad (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,32.72
2014,R021,19. Financiële onafhankelijkheidsgraad (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,36.43
2015,R021,19. Financiële onafhankelijkheidsgraad (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,37.39
2016,R021,19. Financiële onafhankelijkheidsgraad (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,39.15
2017,R021,19. Financiële onafhankelijkheidsgraad (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,38.82
2018,R021,19. Financiële onafhankelijkheidsgraad (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,38.77
2019,R021,19. Financiële onafhankelijkheidsgraad (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,40.86
2020,R021,19. Financiële onafhankelijkheidsgraad (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,41.09
2021,R021,19. Financiële onafhankelijkheidsgraad (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,41.34
2022,R021,19. Financiële onafhankelijkheidsgraad (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,42.42
2009,R021,19. Financiële onafhankelijkheidsgraad (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,36.38
2010,R021,19. Financiële onafhankelijkheidsgraad (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,35.53
2011,R021,19. Financiële onafhankelijkheidsgraad (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,47.29
2012,R021,19. Financiële onafhankelijkheidsgraad (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,38.39
2013,R021,19. Financiële onafhankelijkheidsgraad (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,37.11
2014,R021,19. Financiële onafhankelijkheidsgraad (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,40.53
2015,R021,19. Financiële onafhankelijkheidsgraad (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,33.09
2016,R021,19. Financiële onafhankelijkheidsgraad (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,31.4
2017,R021,19. Financiële onafhankelijkheidsgraad (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,30.62
2018,R021,19. Financiële onafhankelijkheidsgraad (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,29.86
2019,R021,19. Financiële onafhankelijkheidsgraad (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,30.6
