year,ratio_code,ratio_label_nl,sector_code,sector_label_nl,sector_short_label,value
2019,R020,18. Aantal dagen leverancierskrediet,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,54.21
2020,R020,18. Aantal dagen leverancierskrediet,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,54.01
2021,R020,18. Aantal dagen leverancierskrediet,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,52.85
2022,R020,18. Aantal dagen leverancierskrediet,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,56.81
2009,R020,18. Aantal dagen leverancierskrediet,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,86.65
2010,R020,18. Aantal dagen leverancierskrediet,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,88.55
2011,R020,18. Aantal dagen leverancierskrediet,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,81.58
2012,R020,18. Aantal dagen leverancierskrediet,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,77.2
2013,R020,18. Aantal dagen leverancierskrediet,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,84.61
2014,R020,18. Aantal dagen leverancierskrediet,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,93.7
2015,R020,18. Aantal dagen leverancierskrediet,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,83.62
2016,R020,18. Aantal dagen leverancierskrediet,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,85.92
2017,R020,18. Aantal dagen leverancierskrediet,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,82.38
2018,R020,18. Aantal dagen leverancierskrediet,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,86.72
2019,R020,18. Aantal dagen leverancierskrediet,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,89.59
2020,R020,18. Aantal dagen leverancierskrediet,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,95.55
2021,R020,18. Aantal dagen leverancierskrediet,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,95.3
2022,R020,18. Aantal dagen leverancierskrediet,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,87.06
2009,R020,18. Aantal dagen leverancierskrediet,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,79.64
2010,R020,18. Aantal dagen leverancierskrediet,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,82.53
2011,R020,18. Aantal dagen leverancierskrediet,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,85.63
2012,R020,18. Aantal dagen leverancierskrediet,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,81.65
2013,R020,18. Aantal dagen leverancierskrediet,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,87.67
2014,R020,18. Aantal dagen leverancierskrediet,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,83.26
2015,R020,18. Aantal dagen leverancierskrediet,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,82.71
2016,R020,18. Aantal dagen leverancierskrediet,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,82.23
2017,R020,18. Aantal dagen leverancierskrediet,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,86.4
2018,R020,18. Aantal dagen leverancierskrediet,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,86.32
2019,R020,18. Aantal dagen leverancierskrediet,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,80.79
2020,R020,18. Aantal dagen leverancierskrediet,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,84.59
2021,R020,18. Aantal dagen leverancierskrediet,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,77.36
2022,R020,18. Aantal dagen leverancierskrediet,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,83.09
2009,R020,18. Aantal dagen leverancierskrediet,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,61.58
2010,R020,18. Aantal dagen leverancierskrediet,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,66.65
2011,R020,18. Aantal dagen leverancierskrediet,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,64.68
2012,R020,18. Aantal dagen leverancierskrediet,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,64.5
2013,R020,18. Aantal dagen leverancierskrediet,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,66.54
2014,R020,18. Aantal dagen leverancierskrediet,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,69.39
2015,R020,18. Aantal dagen leverancierskrediet,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,72.31
2016,R020,18. Aantal dagen leverancierskrediet,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,65.74
2017,R020,18. Aantal dagen leverancierskrediet,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,66.69
2018,R020,18. Aantal dagen leverancierskrediet,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,69.06
2019,R020,18. Aantal dagen leverancierskrediet,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,65.22
2020,R020,18. Aantal dagen leverancierskrediet,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,63.2
2021,R020,18. Aantal dagen leverancierskrediet,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,62.5
2022,R020,18. Aantal dagen leverancierskrediet,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,58.66
2011,R020,18. Aantal dagen leverancierskrediet,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,65.59
2012,R020,18. Aantal dagen leverancierskrediet,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,71.5
2013,R020,18. Aantal dagen leverancierskrediet,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,63.55
2014,R020,18. Aantal dagen leverancierskrediet,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,59.79
2015,R020,18. Aantal dagen leverancierskrediet,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,71.25
2016,R020,18. Aantal dagen leverancierskrediet,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,62.27
2017,R020,18. Aantal dagen leverancierskrediet,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,65.63
2018,R020,18. Aantal dagen leverancierskrediet,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,65.23
2019,R020,18. Aantal dagen leverancierskrediet,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,69.08
2020,R020,18. Aantal dagen leverancierskrediet,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,59.46
2021,R020,18. Aantal dagen leverancierskrediet,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,65.42
2022,R020,18. Aantal dagen leverancierskrediet,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,0.0
2009,R020,18. Aantal dagen leverancierskrediet,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,70.66
2010,R020,18. Aantal dagen leverancierskrediet,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,71.14
2011,R020,18. Aantal dagen leverancierskrediet,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,74.1
2012,R020,18. Aantal dagen leverancierskrediet,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,69.09
2013,R020,18. Aantal dagen leverancierskrediet,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,70.99
2014,R020,18. Aantal dagen leverancierskrediet,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,75.04
2015,R020,18. Aantal dagen leverancierskrediet,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,76.76
2016,R020,18. Aantal dagen leverancierskrediet,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,73.26
2017,R020,18. Aantal dagen leverancierskrediet,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,72.85
2018,R020,18. Aantal dagen leverancierskrediet,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,79.72
2019,R020,18. Aantal dagen leverancierskrediet,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,60.02
2020,R020,18. Aantal dagen leverancierskrediet,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,57.04
2021,R020,18. Aantal dagen leverancierskrediet,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,55.79
2022,R020,18. Aantal dagen leverancierskrediet,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,55.01
2009,R021,19. Financiële onafhankelijkheidsgraad (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,33.55
2010,R021,19. Financiële onafhankelijkheidsgraad (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,34.39
2011,R021,19. Financiële onafhankelijkheidsgraad (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,32.91
2012,R021,19. Financiële onafhankelijkheidsgraad (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,33.86
2013,R021,19. Financiële onafhankelijkheidsgraad (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,37.47
2014,R021,19. Financiële onafhankelijkheidsgraad (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,37.31
2015,R021,19. Financiële onafhankelijkheidsgraad (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,35.29
2016,R021,19. Financiële onafhankelijkheidsgraad (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,38.27
2017,R021,19. Financiële onafhankelijkheidsgraad (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,38.31
2018,R021,19. Financiële onafhankelijkheidsgraad (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,37.17
2019,R021,19. Financiële onafhankelijkheidsgraad (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,36.79
2020,R021,19. Financiële onafhankelijkheidsgraad (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,38.0
2021,R021,19. Financiële onafhankelijkheidsgraad (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,37.82
2022,R021,19. Financiële onafhankelijkheidsgraad (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,34.61
2009,R021,19. Financiële onafhankelijkheidsgraad (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,35.97
2010,R021,19. Financiële onafhankelijkheidsgraad (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,36.29
2011,R021,19. Financiële onafhankelijkheidsgraad (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,33.74
2012,R021,19. Financiële onafhankelijkheidsgraad (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,35.93
2013,R021,19. Financiële onafhankelijkheidsgraad (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,36.12
2014,R021,19. Financiële onafhankelijkheidsgraad (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,37.75
2015,R021,19. Financiële onafhankelijkheidsgraad (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,39.21
2016,R021,19. Financiële onafhankelijkheidsgraad (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,38.98
2017,R021,19. Financiële onafhankelijkheidsgraad (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,39.21
2018,R021,19. Financiële onafhankelijkheidsgraad (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,38.94
2019,R021,19. Financiële onafhankelijkheidsgraad (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,40.16
2020,R021,19. Financiële onafhankelijkheidsgraad (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,42.14
2021,R021,19. Financiële onafhankelijkheidsgraad (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,42.25
2022,R021,19. Financiële onafhankelijkheidsgraad (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,42.58
2009,R021,19. Financiële onafhankelijkheidsgraad (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,34.82
2010,R021,19. Financiële onafhankelijkheidsgraad (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,34.67
2011,R021,19. Financiële onafhankelijkheidsgraad (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,32.52
2012,R021,19. Financiële onafhankelijkheidsgraad (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,48.67
2013,R021,19. Financiële onafhankelijkheidsgraad (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,48.94
2014,R021,19. Financiële onafhankelijkheidsgraad (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,48.04
2015,R021,19. Financiële onafhankelijkheidsgraad (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,37.21
2016,R021,19. Financiële onafhankelijkheidsgraad (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,39.67
2017,R021,19. Financiële onafhankelijkheidsgraad (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,49.79
2018,R021,19. Financiële onafhankelijkheidsgraad (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,48.05
2019,R021,19. Financiële onafhankelijkheidsgraad (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,47.4
2020,R021,19. Financiële onafhankelijkheidsgraad (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,47.65
2021,R021,19. Financiële onafhankelijkheidsgraad (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,38.54
2022,R021,19. Financiële onafhankelijkheidsgraad (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,36.79
2009,R021,19. Financiële onafhankelijkheidsgraad (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,31.3
2010,R021,19. Financiële onafhankelijkheidsgraad (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,31.72
2011,R021,19. Financiële onafhankelijkheidsgraad (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,31.45
2012,R021,19. Financiële onafhankelijkheidsgraad (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,33.72
2013,R021,19. Financiële onafhankelijkheidsgraad (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,35.58
2014,R021,19. Financiële onafhankelijkheidsgraad (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,36.26
2015,R021,19. Financiële onafhankelijkheidsgraad (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,37.8
2016,R021,19. Financiële onafhankelijkheidsgraad (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,38.55
2017,R021,19. Financiële onafhankelijkheidsgraad (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,38.37
2018,R021,19. Financiële onafhankelijkheidsgraad (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,38.86
2019,R021,19. Financiële onafhankelijkheidsgraad (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,39.9
2020,R021,19. Financiële onafhankelijkheidsgraad (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,39.35
2021,R021,19. Financiële onafhankelijkheidsgraad (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,42.99
2022,R021,19. Financiële onafhankelijkheidsgraad (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,42.86
2009,R021,19. Financiële onafhankelijkheidsgraad (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,37.08
2010,R021,19. Financiële onafhankelijkheidsgraad (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,37.73
2011,R021,19. Financiële onafhankelijkheidsgraad (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,35.31
2012,R021,19. Financiële onafhankelijkheidsgraad (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,36.27
2013,R021,19. Financiële onafhankelijkheidsgraad (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,34.59
2014,R021,19. Financiële onafhankelijkheidsgraad (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,35.78
2015,R021,19. Financiële onafhankelijkheidsgraad (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,37.13
2016,R021,19. Financiële onafhankelijkheidsgraad (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,37.03
2017,R021,19. Financiële onafhankelijkheidsgraad (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,36.83
2018,R021,19. Financiële onafhankelijkheidsgraad (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,35.59
2019,R021,19. Financiële onafhankelijkheidsgraad (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,36.97
2020,R021,19. Financiële onafhankelijkheidsgraad (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,37.92
2021,R021,19. Financiële onafhankelijkheidsgraad (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,38.66
2022,R021,19. Financiële onafhankelijkheidsgraad (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,39.48
2011,R021,19. Financiële onafhankelijkheidsgraad (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,34.19
2012,R021,19. Financiële onafhankelijkheidsgraad (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,35.21
2013,R021,19. Financiële onafhankelijkheidsgraad (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,35.18
2014,R021,19. Financiële onafhankelijkheidsgraad (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,36.51
2015,R021,19. Financiële onafhankelijkheidsgraad (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,37.11
2016,R021,19. Financiële onafhankelijkheidsgraad (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,37.13
2017,R021,19. Financiële onafhankelijkheidsgraad (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,38.97
2018,R021,19. Financiële onafhankelijkheidsgraad (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,38.99
2019,R021,19. Financiële onafhankelijkheidsgraad (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,39.16
2020,R021,19. Financiële onafhankelijkheidsgraad (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,40.33
2021,R021,19. Financiële onafhankelijkheidsgraad (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,41.34
2022,R021,19. Financiële onafhankelijkheidsgraad (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,0.0
2009,R021,19. Financiële onafhankelijkheidsgraad (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,40.94
2010,R021,19. Financiële onafhankelijkheidsgraad (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,40.06
2011,R021,19. Financiële onafhankelijkheidsgraad (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,35.62
2012,R021,19. Financiële onafhankelijkheidsgraad (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,38.11
2013,R021,19. Financiële onafhankelijkheidsgraad (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,37.62
2014,R021,19. Financiële onafhankelijkheidsgraad (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,39.49
2015,R021,19. Financiële onafhankelijkheidsgraad (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,40.55
2016,R021,19. Financiële onafhankelijkheidsgraad (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,40.74
2017,R021,19. Financiële onafhankelijkheidsgraad (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,40.27
2018,R021,19. Financiële onafhankelijkheidsgraad (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,40.14
2019,R021,19. Financiële onafhankelijkheidsgraad (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,39.13
2020,R021,19. Financiële onafhankelijkheidsgraad (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,41.43
2021,R021,19. Financiële onafhankelijkheidsgraad (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,42.54
2022,R021,19. Financiële onafhankelijkheidsgraad (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,42.46
2009,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,18.48
2010,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,15.87
2011,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,19.1
2012,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,16.53
2013,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,16.58
2014,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,17.32
2015,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,14.84
2016,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,18.07
2017,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,17.54
2018,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,18.06
2019,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,17.94
2020,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,18.56
2021,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,17.75
2022,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,19.5
2009,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,22.51
2010,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,23.43
2011,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,21.44
2012,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,19.97
2013,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,18.05
2014,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,17.43
2015,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,18.17
2016,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,19.17
2017,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,18.68
